RId,Text,Rating
kCl2-3FSvFssU0DQudgxog,"We did the take out due to the covid 19 pandemic and ordered the steak tip dinner for 5. The female employee who brought it out was nice and professional,...",5
a1x2shuNt-1tIlflebCmCw,Totally agree- the worst 99 I have ever visited. We live right down the street and if the food was good we would probably visit frequently. The service is...,1
VoHn7Qih4OVc1PwHOu6hdw,"Covid Dining done RIGHT! Took a date here and were seated almost instantly, the menu is a QR code, and the garlic bread is to die for. Chicken was a little...",4
E_92h_6iDC2uqBEBxKd4hg,"Just had dinner here with my brother and his family, as they just relocated here for work. For appetizers, we shared the calamari and burrata which was...",5
OinGYt1e2HHuh-4DpmBKCg,"When you enter the restaurant, it's a charming and quaint setting. Reminds me of restaurants I visited during my time in Italy as they optimize small...",2
Xm2u6OmIu9zjPsNOm4Zc7Q,"They have live bands here, comedy, open mic nights, etc. Full bar and serves food. When they first opened up, they had a fancier menu, but now is more...",3
Lm63tIFnw7N6EzaW2JSEHQ,"This is one of those ""It is what it is"" type places. Kilroy's is basically a hotel bar that serves basic food and cold beer, with an atmosphere that feels a...",3
b1V-FPFUMI4dsK_UHdNMiQ,We arrived on a Saturday afternoon post Corona virus.  We are inside at a booth.  There was just one waitress to handle half the restaurant so that shows...,3
rO6twt03EPtyHFmBvDBxEA,"Food is good. Not very warm with takeout. Respond well to requests. We have visited the Woburn restaurant early last year and before, the food was better....",3
4A7S_tVQ2WBMZ-6fY7d8sA,"Ordered medium rare. Came out raw.

Asked to have it cooked a bit more. Came out well done and a little burnt on the outside.

Server just put down the dish...",1
JUAHN7p1AOLlXMZu1Co95g,Great pizza place!!!!! We've gotten take-out from here multiple times during the pandemic and it was amazing!!!! I would for sure recommend going here!,5
Ida0kMfnYRKXgziNHbXunw,Very surprised by this place and bummed we'd never heard of it! Got 5 pizzas and a salad delivered yesterday and they were delicious!!! Can't wait for...,5
B-MTYhaZSuYsA2lPRvC5IA,Ordered some pizza and garlic bread for delivery. It was great. Got there fast too. They have a good thin crust for the pizza.,5
Sbr6QyfU5wGZB33uBo-uHQ,I love this place but I'm totally rageing that they've changed the fried chicken pricing!! $17.85 for a plate and a $2.10 charge to make it Nashville...,5
41yS_qY-HIzj4ZKFlEzW0g,"My boyfriend and I ordered their Nashville hot chicken and a hot chicken sandwich one night earlier in December. It was spicy, but not too spicy. The...",3
9TyI2aPsciWxDsrVZoT0oQ,Pre covid review: I had the cauliflower sandwich which was bland and would have been better had it been warm. The fries were average. All sandwiches came...,2
1bQ6jAhzyLw0i-HsWuy11w,Great place for beer and wings. Also there are lots of big screen TVs for sports fans. Had a steak tip with a salad which was not really impressive. I love...,4
Q4MRqZLHjIS0pq75FANIWQ,"somewhat of a cookie cutter local tavern that you could find in any local town. Nothing too special, but nothing terribly bad. Just below average food, on...",2
gm9stcCxxfxZN4AgwOWk2w,The waitress was very kind about it but I recieved blue rare steak tips after asking for them cooked medium rare. luckily I was able to waive being charged...,2
dVec-QqDIZMfKp-BAxPS5Q,"We stayed at the fairmont for several nights since we were attending a work conference here. On the last day of the conference, we had a longer lunch so we...",5
CLSO0S_-KhLT6499O6h85g,"It's located next to the lobby of Fairmont Copley Plaza Hotel. I was there for breakfast. The breakfast menu was decent with enough options, including...",4
Tvhe_YQ54Xdl9fXUsM0-tw,"It was just....okay. The steak was subpar, lobster roll was mediocre, clam chowder was good but not memorable, and the fish was so-so. Great ambiance, tho....",3
-I7l2wM9ZRYeUv-w12k23g,I'm so glad we were able to celebrate the holiday week at this fine dining establishment! My homie got the torta and absolutely loved it (said the bread was...,5
Eihag-Jln_tfiEE40TwAng,They totally have the COVID protocols down.  It's felt safe.   It was so nice to go out again and enjoy something I didn't make in a cool looking place with...,5
0U8d-kOOqv3MAQocOrDcIw,"El Montañero ""Superbeasto"" - $14

Super cute brunch spot! The soca music in the background immediately caught my attention. Beautiful décor - Mexican theme....",4
48aJNHfmmFjntMrW-6wXJw,This place is delicious!! I have experienced both dine in and takeout and continue to be happy with the food. I was especially impressed that the takeout...,5
OWaUOE4MvaV__aNkE7N-cw,Was looking for a new place to support during the pandemic and hit a home run finding Mi Terra.  I ordered a steak and pork dish that came with rice and...,5
ncFjXsm4h-sN3gwzVhE_3g,"Their plantains are absolutely delicious, and they make their own  queso!  Absolutely delicious, and a ton of food in each dish!",5
KW1-BZz1uslqT5ZzbXN9kA,"So during this epidemic we have ordered a few time and have been exceptional per normal. Thanks GC
H",4
uJZTckVM4TuGDEmcs2pLCg,Someone recommended this place to me and I was so glad they did! We ordered through GrubHub but for some reason I couldn't post my review there but I had to...,5
GqzCA-yqO1gJEqgouYJXVQ,"the food was so good lastnight, i have been waiting 20 minutes only, no one need to wait 3 hours, foods are excellent, i dont know why so many freak reviews...",5
ChAnfSLJTu3QyP-rOHtLoQ,"I want to share my recent experience at Rossetti's (this is my review from Yelp):

So incredibly impressed with my first dining experience at Rossetti's...",5
sIibkdFqLZByEE9N5fveIw,"It was our first time here, besides my cousin who recommended us this restaurant. I have to say the professionalism of the staff is outstanding, they are...",5
Wzryg8i-l2QT2c3aNBn1jw,This might be the best restaurant in New England. Everything is amazing and the people that work there are more like a family.  The bone in swordfish and...,5
-iYu2ycXMz5CqWdJWLUXkA,"I don't care what anyone else says I love their Pizza! It's not too thin, not too thick. It has the cornmeal crusty bottom. I usually do takeout and be...",5
x5Un4SFd7XliE47Kw_JyDA,Been craving plain old cheese pizza after watching so many barstool reviews. I decided to give this place a try. The woman at the counter was very friendly...,3
YrpxCys6vnqLIAKNhAB-_Q,Great Service and Great Food. Loved the cheeseburger.  The French fries are the best I have had so far.  The atmosphere is cozy and the interior is right in...,5
m6-y_f-Ygte2wW3MicK58w,"The food here is... edible.. and bearable. I wonder if prison food is as bad as this or worst.
I came here for breakfast because it is the only sit down...",2
YC3zQq1B1nvP2v_LCR_wyQ,"I end up eating at this place once or twice a year, out of necessity as it really is the only place for a sit down breakfast on that side of Terminal...",1
Fj43vRut5b1y46EhHC9BZQ,"Did not read the reviews for sitting at the bar
Got a beer tasted a little bit sour, made it through a few sips before I had to ask the bartender to replace...",2
NF5-_qs2_XLVZ5OK7Pe8-A,The Emory has a fantastic space in beacon hill right next to the state house. The patio is adorable and has acrylic dividers between tables for ample COVID...,5
ILgGDDnyNcfGFgfRSb3_iA,"Great food, great service! If you want outdoor dining they have an amazing set up. Indoors is super clean, spaces out, and rules are enforced for masks ans...",5
dEPYxRbXUY70l3w1UITpGw,The Emory was a last minute decision. We are visiting for a couple days and glad we stopped in! I got the Emory burger and my girlfriend got the fried...,4
GNKz5npk1qN_jOXgGr9A4w,"We loved it and the waitress Kelsy M was very nice and attentive.
Thank you so much
#MadameCruz
#Cassiusthe5th",5
9NUi_dnOso_q-dS94Shshw,"This social distancing was great  they are doing the best they can, I ordered  the spicy fish and chips which wasn't bad my batter  was a little over cooked...",3
wkIaz64nL6vQ1ibkuRYc3A,We were not very thrilled with our recent visit here..obviously the covid restrictions are a real hinderance to the restaurant operations. We were seated in...,2
HDVl2xSnYVDui6x7zhLhMQ,Finally a diner in our area! We came today and have honestly been waiting to come since it opened (Covid delayed our Visit) and it didn't disappoint!...,5
7-NIMZzSGLM9Gyhyxns0Fg,"Stopped for breakfast today.  Corned beef hash and avocado toast were fantastic.  Outdoor seating, indoor seating (with distancing), takeout.  Very clean,...",5
t6kpgdrJ7L0Evj01fZNgkw,"Had one of those mornings where you think ""I want someone else to cook me breakfast"" and decided to try Minuteman Diner for takeout. Easy parking in the lot...",5
HiPgwqRtuBgmQ46caJIXiQ,Great atmosphere and even better brews! I appreciate the veggie/plant based options too! Service was quick and good social distancing protocols in effect.,5
T7lA_CvFJp95yOTEZZARlQ,Amazing. A COVID must. Met co-owner Tom who was very engaging. We are from a small town in upstate NY and honestly need to say shame on you if you live in...,5
hmLy0Zh_W2ly6vvVxJZqgw,I went for a walk on a beautiful summer day near the Common and found this place for lunch. To be honest I've been reluctant to eat in a restaurant since...,5
BdHoekYF0PiYTNyemmZ8CA,"Stumbled upon this place quite by accident, as we were spending the day in Boston, on foot, and it started to rain. We looked up the closest place - There...",4
YMUw0eOTBFL9QRJ8aANtiQ,"It's fine. I put it on the lower end of Irish pubs. Not a lot of character to it but it passes. 

What is great? the staff. Bartenders were friendly (even...",3
cx3Qz2HbfDRfA1rXmgv03g,"The staff is very friendly and the menu has a few real gems. I highly recommend the ""Beer Battered Chicken Tenders"" they are amazing and come out blazing...",4
-anCKLkPp-ymuJrmryHN_w,"My family has always loved the Pushcart. Delicious food, great staff, what more could you ask for? Their menu has enough variety that it could be tough to...",5
hU07kVtmZZz03kifqMtRZg,"If you are looking for authentic 5 star Boston Italian food, look no further. The original restaurant was in The North End for over 30 years and has...",5
VBgF4GdVS1vsloJuyR7BoQ,Came here a few times with my wife and once with my friends and have to say every time I did the food service and atmosphere were all great. I always get...,4
2SntJXR51PEuaviQnp6dRw,"Amazing experience, especially considering the circumstances with covid. Some of the best pork chops I have ever had. Service was outstanding",5
FJ5ECogazz5cb807Dm-YWw,Dined at TreMonte last night and had the most enjoyable dinner. Glad to see the restaurant open and practicing best social distancing procedures.  Food was...,5
7OKwfzMXGBHw70QX_3HktA,"Had dinner here tonight, by far our favorite restaurant in the north end
Grew up in Boston, so we know our food and neighborhood restaurants well.
A hidden...",5
Ydh9K3hn-AhAlWiAHt4I5Q,"Excellent place to order delivery from these days! We got a delicious tamarind duck dish. Crispy skin, savory meat, sweet and tangy sauce. You can get it...",5
SzPZ_nu9eehDhblVuBmVeQ,The mango and sticky rice here is simply special! Most of my COVID pounds are from gorging on this absolutely amazing dish from Bamboo Thai several times a...,5
ULNn-VVomA3gCb5Ah9oLbg,amazing food! ive been ordering take out from here for over a year now and i am never disappointed the chicken both crispy and regular is always very high...,5
w0mP9_G-JHEADOPmmW5Fsg,This place is great and Greg the bartender is the reason why. I come every Saturday just because he is here. Steak tips are amazing and great atmosphere....,5
4NO7BX2Zo3buvsZrSCVZDQ,"Great neighborhood pub!  Fresh seafood menu selections, amazing fish and chips, huge portions. The outdoor patio is very comfortable for social distancing....",5
IW5MUHqgU9GrzneXH2d2Fg,"best damn steak tips ever!!!! that's it, that's all i gotta say!!!!  U wouldn't think going by this place that the food would be anything better than your...",5
ohpOgAnnvG9DfUT0iyEPFQ,"I dream of the mimosa flights. Such a unique element from presentation to flavor. The brunch food was absolutely great, coupled with staff who made us feel...",5
